account_id,segment,subscription_type,plan_tier,tenure_months,mrr,bundles_contracted,extra_users,renewal_due_days,subscription_status,renewed_last_quarter,renewal_intent,in_grace_period,login_count_30d,tool_activity_score,usage_change_vs_prev_quarter,feature_adoption_score,key_reports_used_30d,days_since_last_login,emails_with_csm_30d,csm_meetings_last_quarter,strategic_review_done,success_plan_active,tickets_last_quarter,reopened_tickets,avg_resolution_days,csat_support,sentiment_csm,sentiment_support,churn_label
ACC_00148,SMB,annual,Guru,29,50.0,2,1,38,churned,0,neutral,0,10,6.5,-25.3,16.0,7,6,2,0,0,0,7,2,4.0,3.6,-0.7,-0.51,0
ACC_00149,SMB,annual,Pro,16,121.95,1,1,108,churned,0,negative,0,12,12.7,-7.1,16.0,8,11,4,0,0,1,4,0,2.5,5.0,-0.38,0.55,1
ACC_00150,SMB,annual,Pro,12,114.97,2,0,172,churned,0,neutral,0,21,23.7,-21.4,17.6,6,22,7,2,0,1,5,1,1.9,4.3,-0.29,0.23,0
ACC_00151,Enterprise,annual,Business,22,2310.5,3,13,63,active,0,neutral,0,21,13.5,0.9,37.3,6,23,10,3,0,1,5,1,1.2,4.1,-0.14,0.18,0
ACC_00152,SMB,annual,Pro,27,117.78,2,2,174,churned,0,negative,0,18,14.5,-20.6,7.6,5,6,1,1,0,1,5,0,2.9,4.2,-0.03,0.09,1
ACC_00153,SMB,annual,Guru,25,615.73,2,2,22,churned,0,negative,0,8,17.9,-25.4,19.1,3,2,4,0,0,1,8,0,2.5,4.3,-0.45,0.39,1
ACC_00154,SMB,annual,Guru,13,362.04,2,0,31,active,0,positive,0,10,2.8,-15.7,16.5,8,0,2,0,1,1,5,0,6.6,4.3,-0.34,-0.04,0
ACC_00155,Enterprise,monthly,Enterprise,13,7482.97,5,11,176,churned,0,positive,0,80,75.1,-16.1,64.1,37,5,9,2,1,1,0,0,4.0,4.3,0.43,0.38,0
ACC_00156,SMB,annual,Pro,5,166.73,1,0,122,churned,0,positive,0,29,6.1,-17.5,29.8,9,31,7,1,0,0,4,0,3.2,4.1,-0.39,0.37,0
ACC_00157,Mid-Market,monthly,Guru,14,340.02,3,3,18,churned,0,negative,0,27,16.7,-8.5,10.5,8,14,2,1,1,1,5,2,6.3,2.8,-0.06,-0.5,1
ACC_00158,Mid-Market,monthly,Business,43,1771.52,3,5,105,active,0,positive,0,45,35.6,15.7,29.2,19,0,1,0,1,1,2,0,5.0,3.6,0.25,-0.25,0
ACC_00159,SMB,annual,Pro,3,140.64,1,1,66,churned,0,neutral,0,24,19.6,-10.5,0.0,5,2,5,1,0,1,6,0,5.3,3.9,-0.28,0.23,0
ACC_00160,Mid-Market,monthly,Guru,37,376.47,1,3,166,churned,0,negative,0,49,20.4,-40.8,11.3,6,0,1,1,1,1,4,1,4.8,3.7,0.05,-0.18,1
ACC_00161,SMB,annual,Pro,33,166.39,2,1,88,active,0,positive,0,12,13.7,9.3,4.8,4,2,2,0,0,1,4,1,4.4,4.2,-0.8,0.13,0
ACC_00162,Mid-Market,monthly,Guru,24,328.36,2,4,59,churned,0,neutral,0,34,19.1,10.9,20.3,8,4,17,5,0,0,3,0,3.7,4.0,-0.19,0.29,0
ACC_00163,Mid-Market,annual,Guru,46,579.16,3,4,10,renewal_pending,0,neutral,1,28,16.8,-13.0,25.6,3,12,0,0,1,0,5,0,3.4,4.4,0.15,0.14,0
ACC_00164,SMB,monthly,Pro,9,143.59,1,0,48,churned,0,neutral,0,18,25.3,-28.5,21.9,8,17,2,0,0,1,5,0,2.7,3.7,-0.17,0.5,0
ACC_00165,SMB,annual,Pro,18,174.73,1,0,142,churned,0,negative,0,24,5.3,-24.6,10.0,4,20,0,0,0,1,3,0,5.1,3.7,-0.31,0.03,1
ACC_00166,Mid-Market,annual,Business,31,2227.8,4,3,127,active,0,neutral,0,23,34.3,-18.7,42.7,12,14,6,1,1,0,4,1,4.1,4.1,0.2,-0.06,0
ACC_00167,SMB,annual,Pro,27,191.27,1,0,60,churned,0,neutral,0,9,6.6,-10.0,17.1,1,0,3,0,1,0,4,1,2.9,4.7,0.07,0.44,0
ACC_00168,SMB,monthly,Pro,36,93.64,1,0,170,churned,0,negative,0,16,9.1,-20.5,6.6,7,0,6,1,0,1,3,0,3.5,4.0,0.05,0.45,1
ACC_00169,SMB,monthly,Pro,17,167.8,1,1,142,churned,0,negative,0,28,8.7,-30.5,0.0,7,7,4,2,0,1,3,0,4.6,4.2,-0.47,-0.18,1
ACC_00170,SMB,annual,Guru,34,502.09,1,1,4,churned,0,neutral,0,21,6.7,3.4,22.2,7,11,1,0,1,0,6,1,2.2,4.5,0.03,-0.02,0
ACC_00171,Mid-Market,annual,Guru,48,507.02,2,2,28,churned,0,positive,0,39,22.4,-10.4,42.7,11,16,2,0,1,1,3,1,4.0,4.2,0.35,-0.05,0
ACC_00172,SMB,annual,Pro,3,105.47,2,1,68,churned,0,neutral,0,9,11.1,-33.9,38.0,5,11,0,0,0,0,2,0,2.3,4.5,-0.59,0.72,0
ACC_00173,SMB,monthly,Pro,5,123.72,1,0,149,churned,0,positive,0,10,11.1,-9.8,19.2,0,11,5,2,0,1,4,1,7.7,3.3,-0.14,-0.35,0
ACC_00174,SMB,annual,Pro,14,189.78,1,1,12,churned,0,neutral,0,26,16.8,-12.1,30.8,9,11,1,0,0,0,2,0,3.6,4.6,-0.16,0.61,0
ACC_00175,Mid-Market,monthly,Guru,5,308.59,3,3,177,churned,0,negative,0,28,22.7,-27.9,26.7,8,6,6,4,1,1,2,0,5.8,3.3,-0.46,-0.05,1
ACC_00176,SMB,annual,Guru,23,364.04,3,1,115,churned,0,neutral,0,14,16.8,6.5,29.6,6,11,5,1,0,0,7,1,4.8,3.3,-0.29,-0.44,0
ACC_00177,Mid-Market,annual,Business,41,2287.94,2,5,174,active,0,positive,0,48,41.3,2.4,35.8,18,17,4,1,1,1,2,0,4.0,4.7,0.09,0.51,0
ACC_00178,SMB,annual,Pro,30,148.09,2,1,109,churned,0,negative,0,20,20.1,-18.9,23.9,3,9,9,1,0,1,4,2,5.2,3.6,-0.21,-0.17,1
ACC_00179,Enterprise,annual,Enterprise,55,5686.27,4,5,156,active,0,neutral,0,61,31.0,-16.5,43.3,11,4,12,4,1,0,8,1,4.1,3.4,0.34,-0.29,0
ACC_00180,SMB,annual,Guru,23,294.69,1,1,79,churned,0,negative,0,14,8.7,-7.0,11.5,4,10,6,1,1,1,5,2,5.2,3.0,-0.06,-0.51,1
ACC_00181,SMB,annual,Pro,27,180.14,2,0,99,active,0,neutral,0,13,24.2,-16.3,24.9,6,23,7,2,0,1,3,0,2.5,3.7,0.03,-0.07,0
ACC_00182,SMB,monthly,Guru,10,416.05,3,0,16,renewal_pending,0,neutral,1,9,2.6,-16.4,3.4,3,0,3,1,0,0,5,0,3.5,4.8,-0.35,0.28,0
ACC_00183,Enterprise,annual,Business,30,2332.97,2,9,147,active,0,positive,0,67,49.8,19.2,44.0,23,21,2,2,1,1,3,0,1.1,4.3,0.81,0.44,0
ACC_00184,Mid-Market,annual,Business,15,885.49,4,9,113,churned,0,negative,0,51,36.3,-25.5,27.2,9,0,8,3,0,0,2,0,3.8,3.9,0.11,-0.03,1
ACC_00185,SMB,annual,Guru,16,314.31,1,0,5,active,1,positive,0,10,4.7,-37.5,12.2,4,4,0,0,0,1,3,0,1.7,4.9,-0.33,0.49,0
ACC_00186,Mid-Market,annual,Business,43,2089.21,3,9,21,active,0,neutral,0,36,44.5,14.0,45.5,12,15,6,1,1,0,1,0,3.6,4.2,0.15,0.28,0
ACC_00187,Mid-Market,annual,Business,36,1350.24,3,5,136,active,0,neutral,0,51,41.4,43.5,43.9,18,16,9,2,0,0,2,0,4.0,3.9,-0.11,0.12,0
ACC_00188,SMB,annual,Pro,22,100.57,2,2,159,churned,0,neutral,0,16,27.2,0.8,35.0,5,0,2,0,0,1,5,1,6.5,3.9,-0.3,-0.36,0
ACC_00189,SMB,annual,Guru,17,379.36,2,1,87,churned,0,neutral,0,29,20.6,18.6,20.2,6,0,8,1,0,1,4,1,4.9,3.9,-0.34,0.12,0
ACC_00190,SMB,annual,Pro,23,207.53,1,2,32,churned,0,neutral,0,22,20.1,-22.8,26.4,7,12,2,0,0,1,7,1,4.0,4.1,0.02,-0.15,0
ACC_00191,SMB,annual,Pro,36,156.61,2,2,69,churned,0,negative,0,31,23.7,-26.5,21.9,15,32,5,1,0,1,6,3,5.3,3.2,-0.25,-0.57,1
ACC_00192,Mid-Market,annual,Business,11,1506.26,2,8,48,churned,0,negative,0,52,28.3,-6.8,5.3,9,18,2,0,1,1,3,1,5.5,3.3,0.0,-0.29,1
ACC_00193,Enterprise,annual,Enterprise,57,12713.69,5,10,103,active,0,positive,0,82,72.5,25.2,64.0,32,0,9,3,1,0,3,1,4.3,3.5,0.32,-0.12,0
ACC_00194,Mid-Market,annual,Business,4,784.32,4,6,157,active,0,neutral,0,61,54.0,-23.6,41.4,22,0,0,0,0,0,3,0,2.4,4.2,-0.21,0.28,0
ACC_00195,SMB,monthly,Pro,32,213.02,1,0,101,active,0,neutral,0,26,25.3,-18.8,33.6,11,10,3,0,0,1,4,0,3.7,4.1,-0.18,0.31,0
ACC_00196,SMB,annual,Guru,22,296.39,2,2,143,active,0,positive,0,16,16.7,-15.5,22.9,3,14,1,0,1,1,5,1,1.6,4.3,0.29,0.13,0
ACC_00197,Mid-Market,monthly,Business,45,1534.45,3,5,105,churned,0,positive,0,29,13.9,-27.2,11.0,7,5,4,1,1,0,3,1,4.5,3.6,0.48,-0.31,0
ACC_00198,Mid-Market,annual,Guru,15,485.46,2,2,81,churned,0,neutral,0,15,7.6,-25.1,15.6,4,2,4,1,1,0,3,0,2.3,4.7,-0.2,0.59,0
ACC_00199,Mid-Market,monthly,Guru,10,372.47,3,4,85,active,0,positive,0,51,41.7,15.2,40.9,10,7,5,2,1,1,3,0,3.0,3.7,0.17,0.03,0
ACC_00200,Mid-Market,monthly,Guru,3,417.98,3,8,13,renewal_pending,0,negative,1,32,11.4,-6.5,23.0,8,0,8,3,0,1,3,2,8.3,3.3,0.07,-0.44,0
ACC_00201,Mid-Market,annual,Guru,19,401.31,3,1,164,active,0,neutral,0,50,40.8,14.4,33.1,16,24,0,0,0,0,2,0,2.8,3.8,-0.13,-0.04,0
ACC_00202,SMB,monthly,Guru,12,222.23,3,3,48,churned,0,neutral,0,8,12.5,-8.9,4.3,3,26,4,1,0,1,4,1,5.6,3.6,-0.35,-0.28,0
ACC_00203,SMB,annual,Pro,4,136.21,2,1,49,churned,0,negative,0,27,27.4,-30.7,9.3,7,15,5,1,0,1,3,0,5.1,3.6,-0.04,0.27,1
ACC_00204,Mid-Market,annual,Business,15,1506.18,2,2,163,churned,0,negative,0,30,30.5,-7.4,30.5,14,9,6,2,1,1,3,0,4.8,3.8,0.31,-0.17,1
ACC_00205,Mid-Market,monthly,Business,33,1551.56,2,4,179,churned,0,negative,0,63,37.6,-17.1,16.3,18,0,3,1,0,1,2,0,4.1,3.6,-0.1,-0.18,1
ACC_00206,SMB,monthly,Pro,7,80.78,2,2,22,churned,0,negative,0,20,13.2,-20.6,12.3,8,9,4,0,0,1,3,1,2.7,3.6,-0.34,-0.12,1
ACC_00207,SMB,annual,Guru,23,490.44,2,3,65,churned,0,negative,0,18,15.7,-33.7,23.8,10,26,1,0,0,1,5,2,4.3,4.0,0.13,-0.04,1
ACC_00208,Mid-Market,annual,Guru,26,415.54,3,1,172,active,0,negative,0,40,36.3,-11.0,46.3,12,16,1,0,1,0,3,0,1.8,3.8,-0.11,-0.01,0
ACC_00209,SMB,annual,Guru,5,273.35,1,2,114,churned,0,neutral,0,20,0.0,-13.4,12.2,10,12,4,0,0,0,7,2,4.8,3.8,-0.55,-0.45,0
ACC_00210,SMB,annual,Pro,5,221.96,2,1,27,churned,0,neutral,0,12,14.0,-23.2,24.3,4,20,3,1,1,1,6,1,3.9,4.2,-0.04,-0.13,0
ACC_00211,SMB,monthly,Guru,17,358.41,1,0,19,churned,0,neutral,0,15,4.8,-30.9,15.4,5,16,5,1,0,1,8,1,3.0,4.2,0.15,0.05,0
ACC_00212,Mid-Market,annual,Guru,32,366.2,2,3,176,active,0,neutral,0,59,39.8,20.5,25.0,14,9,5,2,1,0,3,1,5.2,3.7,-0.34,-0.26,0
ACC_00213,Mid-Market,annual,Guru,11,477.01,1,4,120,active,0,neutral,0,67,51.4,-2.2,23.5,27,13,2,1,0,1,1,0,2.8,3.8,0.21,0.54,0
ACC_00214,SMB,annual,Guru,6,626.08,2,1,96,churned,0,negative,0,31,11.0,-24.5,4.5,10,13,7,1,0,1,8,3,5.7,2.7,-0.23,-0.26,1
ACC_00215,Mid-Market,annual,Guru,27,481.72,3,1,118,churned,0,negative,0,41,26.5,-34.5,36.8,7,15,0,0,0,0,2,0,1.1,4.0,0.17,0.45,1
ACC_00216,SMB,annual,Pro,19,183.04,1,1,108,churned,0,negative,0,15,11.1,-48.7,9.1,2,12,5,1,0,1,5,2,5.4,3.1,-0.13,-0.31,1
ACC_00217,SMB,annual,Pro,16,109.94,2,0,25,churned,0,negative,0,12,11.0,-19.0,13.8,1,8,1,0,1,1,8,1,4.3,3.9,-0.57,0.07,1
ACC_00218,Mid-Market,monthly,Business,23,1543.48,4,3,146,churned,0,negative,0,30,26.9,-39.8,34.8,8,3,10,3,0,0,6,0,2.6,3.7,0.24,0.35,1
ACC_00219,Mid-Market,monthly,Guru,4,336.13,3,6,105,churned,0,neutral,0,61,36.1,12.8,44.3,19,0,2,0,1,1,5,0,4.1,3.9,0.09,0.15,0
ACC_00220,Mid-Market,annual,Guru,12,484.5,1,3,140,active,0,neutral,0,57,24.2,-14.5,25.5,11,0,2,2,1,0,4,0,3.7,4.1,-0.41,0.04,0
ACC_00221,Mid-Market,monthly,Guru,18,495.64,1,3,61,churned,0,neutral,0,44,23.6,13.1,13.4,20,0,3,1,1,1,4,0,4.4,3.9,-0.06,0.5,0
ACC_00222,SMB,monthly,Pro,15,215.33,1,3,125,churned,0,positive,0,10,12.8,-11.0,17.1,2,1,0,0,0,0,4,0,4.4,3.9,-0.36,0.22,0
ACC_00223,SMB,monthly,Pro,13,63.67,2,1,141,churned,0,positive,0,25,18.9,-28.1,36.5,7,4,4,1,0,0,3,0,4.6,4.4,-0.32,0.51,0
ACC_00224,SMB,annual,Pro,13,124.78,1,1,138,churned,0,neutral,0,16,10.5,-48.8,19.4,3,26,4,1,1,0,5,2,7.8,3.4,-0.4,-0.04,0
ACC_00225,SMB,annual,Pro,32,202.01,1,1,66,churned,0,neutral,0,1,0.0,-0.5,0.0,0,10,0,0,0,0,4,1,4.6,4.0,-0.46,-0.3,0
ACC_00226,SMB,annual,Pro,8,93.94,2,1,11,churned,0,neutral,0,20,17.7,-38.4,8.2,7,12,4,2,0,1,2,0,2.1,4.1,-0.43,0.08,0
ACC_00227,Enterprise,annual,Enterprise,48,9729.53,4,6,34,active,0,negative,0,42,37.3,-7.3,30.1,7,9,12,3,1,0,3,0,2.9,4.4,-0.13,0.26,0
ACC_00228,SMB,annual,Guru,18,536.08,2,1,109,churned,0,positive,0,16,0.0,15.1,28.9,1,26,7,1,0,0,3,0,2.9,4.3,0.04,0.36,0
ACC_00229,Mid-Market,annual,Guru,38,576.14,1,7,166,churned,0,neutral,0,29,20.2,-4.0,36.1,13,3,3,1,1,0,5,1,3.0,4.0,-0.02,0.23,0
ACC_00230,Mid-Market,annual,Business,28,1484.87,4,3,159,active,0,negative,0,39,17.2,-8.0,24.9,6,5,11,2,1,1,5,0,0.5,4.3,-0.18,0.33,0
ACC_00231,Mid-Market,monthly,Business,12,2799.41,4,3,13,active,1,positive,0,22,23.0,2.0,22.0,10,8,4,3,1,1,5,1,4.7,3.8,-0.11,0.19,0
ACC_00232,SMB,annual,Pro,31,81.04,2,1,154,churned,0,positive,0,10,4.0,1.3,19.0,3,22,3,0,0,1,3,0,3.6,4.8,-0.21,0.5,0
ACC_00233,SMB,annual,Guru,33,483.26,2,0,100,active,0,positive,0,10,14.0,13.5,23.0,3,24,3,0,0,1,2,0,6.4,3.9,-0.14,0.16,0
ACC_00234,SMB,monthly,Pro,29,196.66,2,2,59,active,0,neutral,0,15,14.6,-25.8,13.5,3,15,1,0,0,0,9,2,9.3,3.6,-0.25,-0.4,0
ACC_00235,SMB,monthly,Pro,5,185.65,1,0,42,churned,0,negative,0,17,26.7,-21.8,13.6,10,22,4,0,0,1,2,1,5.4,3.0,-0.07,-0.23,1
ACC_00236,Mid-Market,monthly,Guru,15,375.48,2,3,54,active,0,negative,0,53,40.0,-16.6,15.3,20,7,4,1,1,1,3,2,6.1,3.4,0.17,-0.26,0
ACC_00237,SMB,monthly,Guru,1,365.15,3,1,108,churned,0,negative,0,20,21.7,-15.6,32.1,5,8,6,1,0,0,5,2,4.1,3.9,0.0,0.06,1
ACC_00238,SMB,annual,Guru,23,453.3,2,0,92,churned,0,neutral,0,23,12.9,-17.4,3.8,5,21,1,0,0,1,2,0,3.8,4.2,-0.44,-0.02,0
ACC_00239,Mid-Market,monthly,Guru,42,497.89,3,8,162,churned,0,negative,0,38,20.5,-46.6,12.9,8,12,5,3,1,1,5,1,4.2,4.0,-0.21,0.16,1
ACC_00240,SMB,annual,Pro,3,174.1,2,2,94,churned,0,neutral,0,20,23.3,-26.8,22.2,5,2,2,0,0,1,3,0,3.7,3.9,0.08,-0.16,0
ACC_00241,Enterprise,annual,Enterprise,8,10043.29,6,15,159,churned,0,positive,0,60,57.9,25.9,38.6,10,14,13,5,1,0,8,2,4.1,4.1,0.39,-0.21,0
ACC_00242,Enterprise,annual,Enterprise,12,5177.41,4,6,146,active,0,negative,0,59,47.2,4.4,34.0,11,3,10,2,1,1,3,0,4.1,3.4,0.19,0.1,0
ACC_00243,Enterprise,annual,Enterprise,41,7461.56,5,9,94,active,0,neutral,0,120,90.3,20.9,66.1,40,0,6,1,0,0,1,0,1.4,4.3,0.22,0.16,0
ACC_00244,SMB,annual,Guru,35,521.83,2,0,166,churned,0,neutral,0,21,9.6,-17.2,27.3,6,18,3,0,1,0,4,1,9.0,3.3,0.29,-0.3,0
ACC_00245,SMB,annual,Guru,15,666.19,1,1,147,churned,0,neutral,0,13,22.0,-49.0,16.5,7,9,9,2,0,0,3,0,5.7,3.6,-0.39,-0.17,0
ACC_00246,Enterprise,monthly,Enterprise,45,9923.28,5,13,27,active,1,positive,0,93,68.1,-2.3,75.6,18,4,8,2,1,0,5,2,7.3,3.3,0.52,-0.27,0
ACC_00247,SMB,annual,Guru,3,412.74,2,1,2,renewal_pending,0,negative,1,23,35.3,18.8,22.3,7,16,2,0,0,1,0,0,1.6,3.6,-0.28,0.13,0
ACC_00248,Enterprise,annual,Enterprise,34,7271.51,5,12,159,churned,0,negative,0,34,26.7,-36.3,52.9,11,0,15,5,1,0,3,0,1.1,3.9,0.09,0.21,1
ACC_00249,Enterprise,monthly,Enterprise,35,6049.09,4,11,85,active,0,positive,0,63,60.0,13.4,53.4,23,8,15,6,1,1,2,1,4.8,4.2,0.26,0.26,0
ACC_00250,Mid-Market,annual,Guru,41,395.63,1,5,107,active,0,negative,0,22,22.1,-45.6,45.0,8,23,7,2,1,1,5,0,3.0,4.2,-0.22,0.32,0
ACC_00251,SMB,annual,Pro,18,113.0,2,1,169,churned,0,negative,0,23,14.8,-14.6,31.0,5,0,1,0,0,0,4,2,8.1,3.0,-0.2,-0.39,1
ACC_00252,SMB,monthly,Guru,11,345.98,2,1,116,churned,0,neutral,0,18,27.4,-5.2,22.9,6,14,1,0,0,0,8,1,5.3,4.0,-0.14,0.2,0
ACC_00253,Mid-Market,annual,Business,45,1536.93,3,7,107,active,0,positive,0,46,39.1,-5.6,44.0,13,0,2,0,1,0,3,1,4.3,4.3,-0.08,0.33,0
ACC_00254,SMB,annual,Pro,1,197.74,1,0,14,churned,0,negative,0,8,0.0,29.5,1.1,1,21,5,1,1,0,6,2,7.5,3.9,0.28,-0.39,1
ACC_00255,SMB,monthly,Guru,29,239.14,3,2,61,churned,0,negative,0,24,22.7,-23.9,27.0,9,19,9,2,0,1,4,0,3.8,3.4,0.01,0.13,1
ACC_00256,SMB,annual,Pro,10,137.21,2,0,30,churned,0,negative,0,13,6.8,-25.4,0.5,6,7,1,0,0,0,6,1,4.7,4.2,-0.46,0.15,1
ACC_00257,Enterprise,annual,Business,33,1737.77,3,10,25,active,0,negative,0,81,51.9,3.7,35.7,21,24,2,1,1,0,1,0,5.1,3.5,0.25,0.22,0
ACC_00258,Mid-Market,monthly,Business,33,583.15,3,2,147,active,0,neutral,0,36,38.3,-13.6,56.5,15,19,1,0,1,0,2,1,3.4,4.0,0.0,-0.18,0
ACC_00259,SMB,monthly,Pro,19,168.08,2,0,65,churned,0,neutral,0,25,29.8,-40.9,14.5,10,16,3,0,0,1,4,0,5.0,4.1,-0.41,0.03,0
ACC_00260,SMB,annual,Guru,3,241.17,1,2,148,active,0,positive,0,28,18.2,-34.8,5.9,4,15,16,3,0,1,4,1,5.2,4.3,-0.34,0.05,0
ACC_00261,Mid-Market,annual,Guru,38,570.45,3,6,114,active,0,neutral,0,29,18.1,-1.4,28.1,6,18,8,2,0,1,3,1,3.0,4.1,-0.17,0.34,0
ACC_00262,Enterprise,annual,Enterprise,48,6041.38,6,10,59,active,0,neutral,0,42,44.8,-5.5,50.3,12,0,5,2,0,1,3,0,6.4,3.8,0.29,-0.02,0
ACC_00263,SMB,annual,Pro,15,215.57,1,0,62,churned,0,negative,0,6,12.0,15.6,18.2,2,13,3,0,1,1,5,2,4.6,3.3,-0.19,-0.3,1
ACC_00264,SMB,annual,Pro,33,73.09,1,0,178,churned,0,neutral,0,8,0.0,-22.9,8.6,7,15,1,0,0,1,5,0,1.0,3.8,-0.24,0.07,0
ACC_00265,Mid-Market,annual,Business,43,1788.54,2,0,100,churned,0,neutral,0,26,19.4,-2.2,28.9,5,5,1,0,1,1,4,1,3.2,3.6,-0.27,0.09,0
ACC_00266,Mid-Market,monthly,Business,45,1410.99,3,2,166,churned,0,positive,0,18,17.6,-5.8,39.1,6,14,7,1,1,1,5,0,1.9,4.8,0.03,0.56,0
ACC_00267,Mid-Market,annual,Guru,47,418.62,1,4,99,churned,0,neutral,0,21,23.3,-23.2,36.5,6,22,13,3,1,1,5,0,3.8,4.1,0.02,0.09,0
ACC_00268,Mid-Market,annual,Guru,28,352.21,1,5,138,churned,0,neutral,0,43,34.0,-30.8,25.8,15,2,4,0,0,1,7,1,6.8,4.1,-0.89,-0.21,0
ACC_00269,SMB,annual,Guru,16,414.11,1,0,118,churned,0,negative,0,8,9.4,-46.2,19.9,0,10,0,0,0,1,4,0,3.9,3.8,-0.35,0.24,1
ACC_00270,SMB,monthly,Pro,36,156.06,1,0,56,churned,0,negative,0,15,8.8,-5.0,5.4,6,2,5,1,0,1,3,2,7.7,3.5,-0.44,-0.24,1
ACC_00271,Mid-Market,annual,Guru,35,330.53,1,7,130,active,0,positive,0,58,40.7,21.6,24.5,20,0,7,1,1,1,3,1,6.0,3.7,0.25,-0.23,0
ACC_00272,Mid-Market,annual,Guru,22,292.44,2,1,36,active,0,positive,0,34,35.2,-28.6,18.5,13,16,0,0,1,1,1,0,0.5,4.9,0.13,0.63,0
ACC_00273,Mid-Market,monthly,Guru,15,346.16,2,11,110,churned,0,negative,0,39,32.6,-21.7,28.8,15,7,4,0,1,1,5,1,5.7,3.6,-0.25,-0.01,1
ACC_00274,Enterprise,annual,Enterprise,38,10049.05,6,11,152,active,0,neutral,0,49,42.2,-12.0,41.6,7,6,6,2,0,1,1,0,2.6,4.1,0.07,0.45,0
ACC_00275,SMB,annual,Pro,5,189.05,2,2,148,churned,0,negative,0,14,0.0,-5.1,0.0,0,0,4,0,1,0,9,3,8.2,3.4,-0.63,-0.34,1
ACC_00276,SMB,annual,Pro,14,187.23,1,0,111,churned,0,negative,0,16,12.5,-20.9,10.3,6,8,8,1,0,0,4,0,3.4,3.4,-0.22,-0.05,1
ACC_00277,Mid-Market,annual,Guru,29,435.17,3,4,169,active,0,neutral,0,51,27.8,8.8,15.0,22,17,8,2,0,0,6,1,8.6,3.2,-0.34,-0.46,0
ACC_00278,Mid-Market,annual,Guru,25,335.44,1,7,0,churned,0,negative,0,33,16.6,-21.9,35.3,6,8,11,2,1,1,3,0,4.2,3.4,0.02,0.35,1
ACC_00279,Mid-Market,annual,Business,16,1967.73,2,5,22,churned,0,negative,0,40,29.8,-37.3,21.2,11,7,4,3,1,1,4,1,5.3,3.7,0.05,-0.18,1
ACC_00280,Mid-Market,annual,Guru,42,461.0,2,1,106,churned,0,negative,0,32,33.1,-23.4,40.1,13,10,7,4,1,0,3,0,5.1,3.7,0.18,-0.29,1
ACC_00281,Mid-Market,annual,Business,6,992.02,2,7,112,churned,0,neutral,0,46,29.2,-21.5,18.0,18,0,8,2,1,1,2,0,1.3,4.6,0.09,0.18,0
ACC_00282,SMB,monthly,Pro,19,135.31,1,1,151,churned,0,positive,0,13,14.3,-5.5,5.3,5,17,0,0,0,1,2,0,5.1,4.1,-0.25,-0.22,0
ACC_00283,SMB,monthly,Pro,4,182.76,2,0,174,churned,0,negative,0,12,21.2,-21.7,28.6,0,0,2,0,0,0,9,1,5.3,3.6,-0.12,0.11,1
ACC_00284,SMB,monthly,Guru,30,413.75,3,0,88,churned,0,neutral,0,13,10.2,-7.1,25.0,4,1,3,0,0,1,4,2,4.3,3.3,-0.26,0.04,0
ACC_00285,SMB,monthly,Pro,19,193.44,1,0,134,churned,0,negative,0,7,0.0,-29.2,30.1,1,1,2,1,0,0,5,2,6.5,3.4,-0.43,-0.28,1
ACC_00286,SMB,annual,Guru,31,359.0,3,1,37,churned,0,neutral,0,5,14.1,-20.3,21.3,3,10,4,2,0,1,4,0,1.3,4.8,-0.44,0.17,0
ACC_00287,SMB,monthly,Guru,31,280.01,1,1,46,churned,0,negative,0,20,5.2,-29.1,11.3,6,6,4,1,0,1,5,1,5.8,3.3,-0.36,0.0,1
ACC_00288,SMB,annual,Pro,9,237.74,1,0,102,churned,0,negative,0,26,12.4,-30.2,22.1,9,9,4,1,0,1,7,1,4.2,3.3,-0.07,-0.08,1
ACC_00289,SMB,monthly,Pro,13,82.76,1,1,162,active,0,positive,0,25,28.5,7.9,30.6,12,0,3,0,0,1,3,0,3.3,3.5,-0.4,0.26,0
ACC_00290,SMB,monthly,Guru,14,340.02,1,2,61,churned,0,neutral,0,0,17.9,-27.9,18.5,0,22,3,0,0,0,3,0,0.5,3.9,-0.12,0.34,0
ACC_00291,SMB,monthly,Pro,10,161.19,2,1,72,churned,0,neutral,0,16,8.4,-21.3,47.8,7,18,1,0,0,0,2,0,4.9,3.9,-0.41,-0.15,0
ACC_00292,SMB,monthly,Pro,31,189.44,1,2,2,renewal_pending,0,neutral,1,9,4.1,3.8,12.8,5,9,3,1,1,1,4,1,4.8,3.3,-0.08,-0.06,0
ACC_00293,Mid-Market,annual,Guru,39,477.57,2,3,101,churned,0,positive,0,37,26.5,-1.5,15.5,14,3,5,1,1,0,4,0,2.8,4.0,0.24,-0.09,0
ACC_00294,SMB,annual,Pro,23,242.45,1,1,147,churned,0,negative,0,15,4.7,14.5,5.1,1,4,7,1,0,0,4,0,2.1,4.4,-0.39,0.18,1
ACC_00295,SMB,annual,Guru,27,385.89,2,3,104,churned,0,positive,0,23,34.2,-6.3,28.5,6,6,2,0,1,0,6,0,4.7,3.2,-0.28,0.1,0
ACC_00296,SMB,annual,Pro,6,115.08,2,1,43,churned,0,negative,0,18,13.0,-25.8,29.9,7,0,3,0,0,1,2,1,4.9,4.1,-0.69,0.21,1
